as_of_date,instrument_id,counterparty_id,product_type,segment,origination_date,maturity_date,original_balance,current_balance,undrawn_amount,interest_rate,days_past_due,watchlist_flag,forbearance_flag,default_flag,chargeoff_flag,collateral_type,collateral_value,ltv,risk_grade,state
2026-08-31,LN-001458,CP-I-01639,Auto Loan,RETAIL,2024-08-12,2029-08-10,23052.940734909625,15746.609676765089,0.0,0.05252653293786586,0,0,0,0,0,Vehicle,14789.740262234147,1.0646981892558536,,NC
2026-08-31,LN-001459,CP-C-00182,Commercial Term Loan,COMMERCIAL,2021-05-03,2028-04-29,419984.2327215184,164445.3245637732,0.0,0.11048802136877395,0,0,0,0,0,Business Assets,181737.2864269553,0.9048518760065664,A,NY
2026-08-31,LN-001460,CP-I-01378,Credit Card,RETAIL,2026-02-01,2036-01-28,5337.972937231365,7609.015947188233,1447.2749587003482,0.15098124576533453,0,0,0,0,0,Unsecured,0.0,,,CA
2026-08-31,LN-001461,CP-C-00074,Commercial Real Estate,COMMERCIAL,2025-11-11,2040-11-04,1272746.87094247,1206754.2560407305,0.0,0.1291767168301996,0,0,0,0,0,Commercial Real Estate,1459646.437508114,0.826744220402362,BBB,FL
2026-08-31,LN-001462,CP-I-01001,Credit Card,RETAIL,2023-09-23,2033-09-18,8233.905434673083,8691.09929120426,6276.505779274647,0.0762581209060907,0,1,0,0,0,Unsecured,0.0,,,CA
2026-08-31,LN-001463,CP-I-00262,Mortgage,RETAIL,2023-08-23,2053-08-09,356275.998703897,320317.76477500057,0.0,0.1969374257878057,0,0,0,0,0,Residential Real Estate,380727.6642413081,0.8413304176708859,,NY
2026-08-31,LN-001464,CP-C-00131,Commercial Real Estate,COMMERCIAL,2023-12-16,2038-12-09,3136029.628407618,2728353.611647461,0.0,0.13185693735615933,0,0,0,0,0,Commercial Real Estate,3906772.6920423834,0.6983650769354415,BBB+,FL
2026-08-31,LN-001465,CP-I-00696,Auto Loan,RETAIL,2022-10-06,2027-10-04,66936.91468393088,25261.04316061161,0.0,0.09311262044765717,0,0,0,0,0,Vehicle,21395.475980262505,1.1806721749922797,,NY
2026-08-31,LN-001467,CP-I-00447,Mortgage,RETAIL,2024-09-18,2054-09-05,323427.6104572033,310385.8138626032,0.0,0.1819808532375712,0,0,0,0,0,Residential Real Estate,335413.74990190193,0.9253819020638879,,NY
2026-08-31,LN-001468,CP-C-00485,Revolving Credit Facility,COMMERCIAL,2024-03-24,2034-03-20,601877.1517866467,547141.2321413583,291944.5869538769,0.05994425308947972,0,0,0,0,0,Unsecured,0.0,,BBB-,FL
2026-08-31,LN-001469,CP-I-00617,Auto Loan,RETAIL,2022-06-07,2027-06-05,13945.433304608145,4661.23235207582,0.0,0.05376288438145326,0,1,0,0,0,Vehicle,3878.400105201638,1.2018441175845325,,FL
2026-08-31,LN-001470,CP-C-00370,Commercial Term Loan,COMMERCIAL,2024-03-11,2031-03-08,1102131.1070257723,773325.9385250674,0.0,0.17176553013848234,0,0,0,0,0,Business Assets,1105742.6283492818,0.6993724567529193,AA,NY
2026-08-31,LN-001471,CP-C-00364,Commercial Term Loan,COMMERCIAL,2021-04-27,2028-04-23,436004.1346129533,165600.60917161632,0.0,0.18344343792807494,0,0,0,0,0,Business Assets,186681.77055045517,0.8870743441275581,BBB-,CA
2026-08-31,LN-001472,CP-C-00239,Equipment Lease,COMMERCIAL,2024-07-26,2029-07-24,473063.0118799261,313835.36169237044,0.0,0.11356176281609981,30,1,0,0,0,Equipment,369332.00008133997,0.849737801282458,A,TX
2026-08-31,LN-001473,CP-I-01617,Personal Loan,RETAIL,2026-03-18,2030-03-16,29998.962156375837,27959.98738342533,0.0,0.13192022304371503,0,1,0,0,0,Unsecured,0.0,,,VA
2026-08-31,LN-001474,CP-I-01220,Mortgage,RETAIL,2022-07-13,2052-06-29,380343.0219243177,347808.08200678247,0.0,0.1627592739414266,0,0,0,0,0,Residential Real Estate,286740.91193391563,1.2129698537296303,,VA
2026-08-31,LN-001475,CP-C-00230,Commercial Term Loan,COMMERCIAL,2020-10-09,2027-10-06,426637.7926941862,137435.63569483525,0.0,0.09005430959230139,0,0,0,0,0,Business Assets,123720.81759000808,1.1108529540297412,BBB,TX
2026-08-31,LN-001476,CP-I-00682,Credit Card,RETAIL,2025-07-12,2035-07-08,9675.346579129739,7207.697333710424,7527.091741016958,0.07230766360556512,30,1,0,0,0,Unsecured,0.0,,,NC
2026-08-31,LN-001477,CP-C-00368,Commercial Term Loan,COMMERCIAL,2019-12-04,2026-11-30,8933723.761497736,2361410.403085389,0.0,0.14688401610259633,0,0,0,0,0,Business Assets,2557046.557020406,0.9234913602187278,AAA,NY
2026-08-31,LN-001478,CP-I-00835,Auto Loan,RETAIL,2020-10-30,2025-10-28,20932.26263919804,5333.087825736639,0.0,0.19751760899677748,0,0,0,0,0,Vehicle,4558.003661313754,1.1700490438393996,,FL
2026-08-31,LN-001479,CP-C-00294,Equipment Lease,COMMERCIAL,2023-07-06,2028-07-03,343859.58479099796,170592.52204370592,0.0,0.12154653805091156,0,0,0,0,0,Equipment,135550.48064537483,1.2585165410811605,AA,NC
2026-08-31,LN-001480,CP-I-00653,Auto Loan,RETAIL,2026-05-21,2031-05-19,35206.80152703723,34357.34487106599,0.0,0.1813426806354058,0,0,0,0,0,Vehicle,31210.728112592147,1.1008184348382541,,GA
2026-08-31,LN-001481,CP-C-00362,Revolving Credit Facility,COMMERCIAL,2026-05-23,2036-05-18,1298169.0962247495,992747.9617953417,526555.0191232755,0.06050186586473333,0,0,0,0,0,Unsecured,0.0,,BBB-,NC
2026-08-31,LN-001482,CP-C-00231,Equipment Lease,COMMERCIAL,2022-09-08,2027-09-06,760444.5700966223,280706.3108561853,0.0,0.16202442249411533,0,0,0,0,0,Equipment,258258.38569096173,1.0869204115295805,BB+,GA
2026-08-31,LN-001483,CP-C-00257,Commercial Real Estate,COMMERCIAL,2025-06-23,2040-06-16,11771318.362236649,11118298.576375999,0.0,0.1799116240623389,0,0,0,0,0,Commercial Real Estate,13811460.614431286,0.8050052696641466,BB,NC
2026-08-31,LN-001484,CP-C-00303,Commercial Term Loan,COMMERCIAL,2023-04-27,2030-04-23,1520228.6634681493,901170.5112173193,0.0,0.13438971674761757,0,0,0,0,0,Business Assets,1002181.0179835835,0.8992093195204394,BB+,GA
2026-08-31,LN-001485,CP-I-00241,Auto Loan,RETAIL,2024-04-05,2029-04-03,34618.968846640506,22130.572950562684,0.0,0.09104843978401746,0,0,0,0,0,Vehicle,25090.50006277902,0.8820299673258686,,GA
2026-08-31,LN-001486,CP-I-01532,Credit Card,RETAIL,2024-09-06,2034-09-02,4720.033965644373,1509.2082981600497,3943.958443594345,0.04213852785140125,0,0,0,0,0,Unsecured,0.0,,,CA
2026-08-31,LN-001487,CP-I-00730,Mortgage,RETAIL,2025-03-12,2055-02-27,320418.57210814516,306654.67674470396,0.0,0.05673234179837135,0,0,0,0,0,Residential Real Estate,436759.5013413543,0.7021133502600887,,NY
2026-08-31,LN-001488,CP-I-00110,Mortgage,RETAIL,2025-12-10,2055-11-27,289395.9084818966,289206.8025608868,0.0,0.049398511398663116,0,0,0,0,0,Residential Real Estate,343299.35381349,0.8424332855517375,,NY
2026-08-31,LN-001489,CP-I-00610,Auto Loan,RETAIL,2022-05-03,2027-05-01,57682.8911567296,17119.12535356113,0.0,0.12125320968257133,0,0,0,0,0,Vehicle,24592.469172013047,0.6961125063864346,,GA
2026-08-31,LN-001490,CP-C-00113,Commercial Term Loan,COMMERCIAL,2025-07-04,2032-06-30,2216017.490980651,1934066.9488489751,0.0,0.2134794865428036,30,1,0,0,0,Business Assets,2021274.2737119065,0.9568552739244129,BB+,NY
2026-08-31,LN-001491,CP-C-00351,Commercial Term Loan,COMMERCIAL,2024-09-13,2031-09-10,7347449.829467747,5614807.535058398,0.0,0.10399897567398561,0,0,0,0,0,Business Assets,6051483.050664699,0.9278399175953511,A,NC
2026-08-31,LN-001492,CP-C-00145,Commercial Term Loan,COMMERCIAL,2023-06-10,2030-06-06,5737763.318820353,3629790.934240931,0.0,0.08441551561055433,0,0,0,0,0,Business Assets,4134115.5394181395,0.8780090685979739,AA,NY
2026-08-31,LN-001493,CP-I-00953,Auto Loan,RETAIL,2026-02-04,2031-02-02,30219.519779047077,27363.316688402592,0.0,0.10736722052377182,0,0,0,0,0,Vehicle,31552.251228536188,0.8672381723322145,,NY
2026-08-31,LN-001494,CP-I-01148,Auto Loan,RETAIL,2023-06-04,2028-06-01,36501.00842777949,17924.457900436293,0.0,0.07029025734451319,0,0,0,0,0,Vehicle,23329.0893216907,0.7683308016558821,,NC
2026-08-31,LN-001495,CP-I-00239,Credit Card,RETAIL,2023-10-12,2033-10-07,9513.78942832613,5801.075292708414,5395.031806695004,0.1600945701137612,0,0,0,0,0,Unsecured,0.0,,,GA
2026-08-31,LN-001496,CP-I-00756,Auto Loan,RETAIL,2020-05-29,2025-05-27,66697.33379435785,17402.017324979675,0.0,0.1722489414631021,0,0,0,0,0,Vehicle,24896.78930340073,0.698966325051507,,VA
2026-08-31,LN-001497,CP-C-00101,Commercial Term Loan,COMMERCIAL,2022-05-29,2029-05-25,913419.9082526992,468825.4178536372,0.0,0.11740723220135063,0,0,0,0,0,Business Assets,451497.9346775007,1.0383777684133002,BBB,FL
2026-08-31,LN-001499,CP-I-01015,Credit Card,RETAIL,2023-04-22,2033-04-17,4298.609702891539,4728.971456293142,4378.260409747685,0.18431912827480193,0,0,0,0,0,Unsecured,0.0,,,NY
2026-08-31,LN-001500,CP-C-00416,Commercial Term Loan,COMMERCIAL,2019-10-12,2026-10-08,3304140.2163403872,895102.0298621185,0.0,0.15069340438099357,0,0,0,0,0,Business Assets,840913.2171281412,1.0644404340783715,BBB,TX
2026-08-31,LN-001501,CP-I-00787,Auto Loan,RETAIL,2022-10-12,2027-10-10,17514.580519751238,6353.509710735095,0.0,0.1977928978695051,0,0,0,0,0,Vehicle,6842.6764744667325,0.9285123641959472,,GA
2026-08-31,LN-001502,CP-I-00383,Auto Loan,RETAIL,2022-01-24,2027-01-22,38734.46608626664,10619.045181217356,0.0,0.052008540360657426,0,0,0,0,0,Vehicle,9759.612138632183,1.088060163700893,,GA
2026-08-31,LN-001503,CP-I-00072,Credit Card,RETAIL,2019-12-16,2029-12-11,16734.03444263107,8540.591581004914,18758.025032137317,0.14905798793088926,0,0,0,0,0,Unsecured,0.0,,,NC
2026-08-31,LN-001504,CP-I-01226,Credit Card,RETAIL,2022-07-29,2032-07-24,8061.952326063276,5706.7842700684405,3684.121473305685,0.1802118599024499,0,0,0,0,0,Unsecured,0.0,,,TX
2026-08-31,LN-001505,CP-C-00506,Equipment Lease,COMMERCIAL,2022-09-19,2027-09-17,793303.2567696313,289285.7291944188,0.0,0.20380671685719515,0,0,0,0,0,Equipment,372568.32367559965,0.7764635660392424,AA,VA
2026-08-31,LN-001506,CP-I-01074,Personal Loan,RETAIL,2024-10-16,2028-10-14,24969.127950374354,15545.896539298463,0.0,0.16972917661147122,0,0,0,0,0,Unsecured,0.0,,,VA
2026-08-31,LN-001507,CP-I-00383,Personal Loan,RETAIL,2023-12-31,2027-12-29,126806.39932366452,57678.94826230398,0.0,0.14329673503014922,0,0,0,0,0,Unsecured,0.0,,,GA
2026-08-31,LN-001508,CP-C-00132,Commercial Real Estate,COMMERCIAL,2023-01-25,2038-01-18,2750190.0306707164,2221200.030522137,0.0,0.05915713701021304,0,0,0,0,0,Commercial Real Estate,2948893.0468470226,0.7532318043535217,BBB+,TX
2026-08-31,LN-001509,CP-C-00090,Revolving Credit Facility,COMMERCIAL,2026-02-16,2036-02-12,375103.2704979154,196503.27004746828,547151.5052063601,0.19626924253723063,0,1,0,0,0,Unsecured,0.0,,BB-,FL
2026-08-31,LN-001510,CP-I-01615,Credit Card,RETAIL,2023-03-27,2033-03-22,6775.822403611817,5891.17440545085,7983.096087324108,0.20408842259269314,0,1,0,0,0,Unsecured,0.0,,,GA
2026-08-31,LN-001511,CP-C-00326,Commercial Real Estate,COMMERCIAL,2025-10-27,2040-10-20,9876044.686261032,9418026.485850086,0.0,0.16846624317883563,0,0,0,0,0,Commercial Real Estate,11211480.321069647,0.8400341628527737,BBB,CA
2026-08-31,LN-001512,CP-I-01684,Auto Loan,RETAIL,2025-06-26,2030-06-24,44073.518312592685,36352.07664047565,0.0,0.16196823069919397,0,0,0,0,0,Vehicle,47509.78938290314,0.7651491853078453,,CA
2026-08-31,LN-001513,CP-C-00104,Commercial Term Loan,COMMERCIAL,2020-01-27,2027-01-23,3202311.773495793,867179.1547626447,0.0,0.18159772587118017,0,0,0,0,0,Business Assets,1137377.440450726,0.7624374494530103,BB,NC
2026-08-31,LN-001514,CP-C-00162,Revolving Credit Facility,COMMERCIAL,2019-09-13,2029-09-08,1035912.8918953266,1216232.3084260626,860901.1329173953,0.1033484789646249,0,0,0,0,0,Unsecured,0.0,,BBB-,NY
2026-08-31,LN-001515,CP-I-00857,Mortgage,RETAIL,2021-04-21,2051-04-08,353888.41426172643,311905.7924356464,0.0,0.19670573620718437,0,0,0,0,0,Residential Real Estate,323530.6000623907,0.9640689083984559,,GA
2026-08-31,LN-001516,CP-I-01402,Auto Loan,RETAIL,2022-11-21,2027-11-19,40399.64112886493,15649.510695996465,0.0,0.1630028475996612,0,0,0,0,0,Vehicle,19956.251330056326,0.7841909002432019,,VA
2026-08-31,LN-001517,CP-C-00069,Equipment Lease,COMMERCIAL,2021-04-01,2026-03-30,2317360.7383558326,626305.49725262,0.0,0.12713446547378324,0,0,0,0,0,Equipment,752614.155028775,0.8321734225536513,A,FL
2026-08-31,LN-001518,CP-C-00003,Equipment Lease,COMMERCIAL,2020-06-27,2025-06-25,603606.3485627153,158461.12366888515,0.0,0.16067024832618249,0,0,0,0,0,Equipment,146673.90039035273,1.0803634678505332,BBB+,GA
2026-08-31,LN-001519,CP-I-00295,Mortgage,RETAIL,2025-08-25,2055-08-12,202402.61015500387,199571.35065847004,0.0,0.08236370521921577,0,1,0,0,0,Residential Real Estate,233344.73160944067,0.8552640090992129,,NC
2026-08-31,LN-001520,CP-I-00014,Personal Loan,RETAIL,2025-05-08,2029-05-06,8601.833560213916,6576.437718565145,0.0,0.178519184027943,0,0,0,0,0,Unsecured,0.0,,,NY
2026-08-31,LN-001521,CP-I-00933,Personal Loan,RETAIL,2021-10-14,2025-10-12,11863.675138213322,3142.7681066752807,0.0,0.12381427208948428,0,1,0,0,0,Unsecured,0.0,,,NY
2026-08-31,LN-001522,CP-C-00574,Commercial Real Estate,COMMERCIAL,2019-11-24,2034-11-17,5009177.407491357,3159479.9160094624,0.0,0.059997554487824324,0,0,0,0,0,Commercial Real Estate,4560332.155181695,0.6928179370486186,BBB-,TX
2026-08-31,LN-001523,CP-C-00337,Commercial Term Loan,COMMERCIAL,2021-11-05,2028-11-01,1986386.6494014042,914595.9193179687,0.0,0.07519561626512747,0,0,0,0,0,Business Assets,1173317.1231156285,0.7794959276562409,BB+,NY
2026-08-31,LN-001524,CP-C-00448,Equipment Lease,COMMERCIAL,2022-10-23,2027-10-21,528641.7720760838,202298.12991049103,0.0,0.12025294796197952,0,0,0,0,0,Equipment,266473.6110027036,0.7591675931784425,BBB,CA
2026-08-31,LN-001525,CP-C-00281,Commercial Real Estate,COMMERCIAL,2020-11-16,2035-11-10,2837626.700257386,1937012.4808101747,0.0,0.10684562236141334,0,0,0,0,0,Commercial Real Estate,1956013.0715566578,0.9902860614671855,BBB-,FL
2026-08-31,LN-001527,CP-I-01429,Mortgage,RETAIL,2025-09-04,2055-08-22,230740.02678231004,217842.52752378336,0.0,0.13466118582739603,0,0,0,0,0,Residential Real Estate,201105.34362209466,1.0832259531260404,,GA
2026-08-31,LN-001528,CP-C-00486,Commercial Term Loan,COMMERCIAL,2020-08-28,2027-08-25,455644.5036327948,142923.25116726995,0.0,0.17763240332096186,0,0,0,0,0,Business Assets,201529.94389907183,0.7091911425274217,BBB-,NC
2026-08-31,LN-001529,CP-C-00456,Commercial Term Loan,COMMERCIAL,2020-09-30,2027-09-27,2472583.6521872715,803346.6564905386,0.0,0.13434019493544683,0,0,0,0,0,Business Assets,603379.7140228513,1.3314114442702563,BBB-,VA
2026-08-31,LN-001530,CP-C-00054,Commercial Term Loan,COMMERCIAL,2024-10-30,2031-10-27,1884887.749116843,1537534.337232491,0.0,0.10423397966282977,120,1,1,1,1,Business Assets,1490278.4112213217,1.0317094615713058,BBB-,TX
2026-08-31,LN-001531,CP-C-00015,Commercial Term Loan,COMMERCIAL,2021-09-18,2028-09-14,749476.8370866143,318005.9394983813,0.0,0.08858072298052638,0,0,0,0,0,Business Assets,442804.5578299831,0.7181632028739893,BBB,CA
2026-08-31,LN-001532,CP-I-01089,Personal Loan,RETAIL,2021-02-16,2025-02-14,10215.355611347699,2598.9104767232775,0.0,0.12714431076592314,0,0,0,0,0,Unsecured,0.0,,,NY
2026-08-31,LN-001533,CP-C-00119,Commercial Real Estate,COMMERCIAL,2020-11-06,2035-10-31,4802101.696058751,3223411.377020288,0.0,0.1434571387662177,0,0,0,0,0,Commercial Real Estate,3053545.3122329153,1.055629128576172,BBB,CA
2026-08-31,LN-001534,CP-I-00079,Credit Card,RETAIL,2025-03-11,2035-03-07,19417.623776507447,11705.899842537321,12755.673513802245,0.19114747315606082,0,0,0,0,0,Unsecured,0.0,,,VA
2026-08-31,LN-001535,CP-C-00533,Commercial Term Loan,COMMERCIAL,2022-01-06,2029-01-02,1985362.4394961481,908513.8583659119,0.0,0.21113262348667045,0,0,0,0,0,Business Assets,841056.3915932727,1.0802056407238636,A,NY
2026-08-31,LN-001536,CP-I-01467,Mortgage,RETAIL,2020-01-20,2050-01-06,140487.44394562594,119818.32276036443,0.0,0.1408195805741073,0,0,0,0,0,Residential Real Estate,127336.57821978007,0.940957613558303,,FL
2026-08-31,LN-001537,CP-I-01549,Personal Loan,RETAIL,2020-08-03,2024-08-01,22068.324550035468,5949.411826357831,0.0,0.12193811615874717,0,0,0,0,0,Unsecured,0.0,,,TX
2026-08-31,LN-001538,CP-C-00477,Commercial Term Loan,COMMERCIAL,2024-08-07,2031-08-04,1726137.9084205625,1363319.4570552036,0.0,0.050285365928928814,0,0,0,0,0,Business Assets,1317986.78901837,1.0343953887964212,BB+,TX
2026-08-31,LN-001539,CP-C-00400,Equipment Lease,COMMERCIAL,2023-02-07,2028-02-05,187945.1197433358,80424.05991923365,0.0,0.05564855514711535,0,0,0,0,0,Equipment,86037.90168559816,0.9347515262880451,BBB-,NY
2026-08-31,LN-001540,CP-I-00229,Auto Loan,RETAIL,2021-05-06,2026-05-04,49037.00710056663,13223.103379971271,0.0,0.09956395979637667,0,0,0,0,0,Vehicle,13282.68116073969,0.9955146269004397,,GA
2026-08-31,LN-001541,CP-I-00793,Auto Loan,RETAIL,2022-09-14,2027-09-12,54496.733181721334,19809.341919316637,0.0,0.07705747317688362,0,1,0,0,0,Vehicle,27091.98901157872,0.7311881719297322,,FL
2026-08-31,LN-001542,CP-I-00362,Mortgage,RETAIL,2024-11-19,2054-11-06,314403.69073475106,291913.4153732006,0.0,0.15450432498727576,0,0,0,0,0,Residential Real Estate,410482.6196664933,0.7111468339643048,,NC
2026-08-31,LN-001543,CP-I-01691,Mortgage,RETAIL,2023-12-29,2053-12-15,340028.7458804309,318693.5351822722,0.0,0.12825468884154215,0,1,0,0,0,Residential Real Estate,277679.73061282944,1.1477018307347344,,VA
2026-08-31,LN-001544,CP-I-01579,Credit Card,RETAIL,2022-12-07,2032-12-02,28420.003212549145,12161.567658086735,40603.84177014403,0.05974998490439658,0,0,0,0,0,Unsecured,0.0,,,GA
2026-08-31,LN-001545,CP-I-00666,Credit Card,RETAIL,2022-10-18,2032-10-13,1474.6086139280917,1450.1748552536437,257.42361838599163,0.17239721135589442,0,1,0,0,0,Unsecured,0.0,,,GA
2026-08-31,LN-001546,CP-I-00685,Credit Card,RETAIL,2025-02-01,2035-01-28,4483.717974991036,1579.6531817837745,6077.875190160206,0.1365160874368213,0,1,0,0,0,Unsecured,0.0,,,CA
2026-08-31,LN-001547,CP-I-00444,Auto Loan,RETAIL,2022-08-19,2027-08-17,35968.88549466627,13189.76345886006,0.0,0.14229238220368912,0,0,0,0,0,Vehicle,16691.05916410003,0.7902292676086888,,GA
2026-08-31,LN-001548,CP-I-00172,Credit Card,RETAIL,2024-09-11,2034-09-07,8497.90314786142,7401.261790568854,5572.731890073156,0.05642579230298893,0,0,0,0,0,Unsecured,0.0,,,TX
2026-08-31,LN-001549,CP-C-00190,Revolving Credit Facility,COMMERCIAL,2025-10-18,2035-10-14,341346.49683305534,294587.69792004774,384410.9157094529,0.06867203778046722,0,0,0,0,0,Unsecured,0.0,,BBB-,GA
2026-08-31,LN-001550,CP-C-00256,Commercial Term Loan,COMMERCIAL,2025-11-03,2032-10-30,481650.71150871314,419217.96634517837,0.0,0.16466720096994095,0,0,0,0,0,Business Assets,442600.124063833,0.9471709191945857,BB+,VA
2026-08-31,LN-001551,CP-I-00652,Mortgage,RETAIL,2021-04-09,2051-03-27,357364.4684764127,302383.15534815704,0.0,0.21103797331881236,0,1,0,0,0,Residential Real Estate,271073.1668125338,1.1155038283714607,,TX
2026-08-31,LN-001552,CP-C-00095,Revolving Credit Facility,COMMERCIAL,2026-01-04,2035-12-31,3036412.2941163913,2156734.085078501,3673264.358032655,0.21066667303624692,0,0,0,0,0,Unsecured,0.0,,BBB-,TX
2026-08-31,LN-001553,CP-C-00544,Equipment Lease,COMMERCIAL,2019-11-29,2024-11-26,923921.0448202036,243085.4824607644,0.0,0.175400688082936,0,0,0,0,0,Equipment,318873.0870881999,0.7623267447262718,BB+,CA
2026-08-31,LN-001554,CP-I-00472,Credit Card,RETAIL,2020-11-23,2030-11-19,4189.907298774788,1352.635378268186,5038.4752349547125,0.13837307516974104,0,1,0,0,0,Unsecured,0.0,,,NY
2026-08-31,LN-001555,CP-I-01452,Mortgage,RETAIL,2021-07-21,2051-07-08,290668.97166400333,241313.94538889575,0.0,0.17976877364391483,60,1,0,0,0,Residential Real Estate,239781.01454901704,1.0063930450989285,,NC
2026-08-31,LN-001556,CP-I-01626,Credit Card,RETAIL,2023-04-07,2033-04-02,8764.848407198517,6352.491293995016,6576.402573772158,0.21460540226778554,0,0,0,0,0,Unsecured,0.0,,,NC
2026-08-31,LN-001557,CP-I-01562,Credit Card,RETAIL,2021-10-27,2031-10-23,30380.46082075536,30091.578108230056,27122.967764062563,0.11034691794781021,0,0,0,0,0,Unsecured,0.0,,,GA
2026-08-31,LN-001558,CP-C-00401,Equipment Lease,COMMERCIAL,2022-04-29,2027-04-27,1292636.8568653353,399342.5895040781,0.0,0.14871221018964087,0,0,0,0,0,Equipment,515335.40304421267,0.7749178246731419,BB+,FL
2026-08-31,LN-001559,CP-I-00610,Mortgage,RETAIL,2022-11-09,2052-10-26,264526.04893076833,239185.66513188524,0.0,0.12109363950894217,0,0,0,0,0,Residential Real Estate,285677.09049779316,0.8372588250430005,,GA
2026-08-31,LN-001560,CP-I-01066,Mortgage,RETAIL,2020-03-17,2050-03-04,235947.3038553473,189629.1873388977,0.0,0.11935715449418968,0,0,0,0,0,Residential Real Estate,272018.59527272655,0.6971184714367596,,VA
2026-08-31,LN-001561,CP-C-00410,Revolving Credit Facility,COMMERCIAL,2022-07-05,2032-06-30,352527.50358658325,205742.15308383765,262446.6567941786,0.043783841716108295,0,0,0,0,0,Unsecured,0.0,,BBB-,CA
2026-08-31,LN-001562,CP-C-00207,Commercial Real Estate,COMMERCIAL,2024-12-30,2039-12-24,2819711.8842644645,2532923.323844108,0.0,0.11349962566814717,0,0,0,0,0,Commercial Real Estate,2732596.4303319585,0.926929163680568,BBB+,NC
2026-08-31,LN-001563,CP-I-00355,Credit Card,RETAIL,2023-10-11,2033-10-06,5718.589905942284,3890.4245309833777,2845.542537434594,0.17537871505397268,0,0,0,0,0,Unsecured,0.0,,,TX
2026-08-31,LN-001564,CP-I-01175,Mortgage,RETAIL,2021-07-07,2051-06-24,387829.95277180785,339023.19296188286,0.0,0.1804097722088374,0,0,0,0,0,Residential Real Estate,468532.5267778168,0.7235851805069049,,TX
2026-08-31,LN-001565,CP-C-00156,Commercial Real Estate,COMMERCIAL,2023-07-30,2038-07-23,1691691.5285734728,1426086.264107774,0.0,0.12342926994010706,0,0,0,0,0,Commercial Real Estate,1815130.7251105108,0.7856658720935648,AA,FL
2026-08-31,LN-001566,CP-C-00476,Commercial Term Loan,COMMERCIAL,2022-08-07,2029-08-03,911330.524381789,481670.6350233389,0.0,0.040186751712326246,0,0,0,0,0,Business Assets,623523.8548386415,0.7724975256126936,BBB+,GA
2026-08-31,LN-001567,CP-I-01422,Mortgage,RETAIL,2021-01-31,2051-01-18,304898.1095346038,260392.07517628535,0.0,0.17984827184760552,0,0,0,0,0,Residential Real Estate,348234.58050545264,0.7477490454805884,,NC
